"","tag","rho","user.time"
"242","C++v1",0.6,0.0240000000012515
"243","C++v1",0.6,0.0490000000027067
"244","C++v1",0.6,0.0829999999987194
"245","C++v1",0.6,0.0339999999996508
"246","C++v1",0.6,0.0410000000010768
"247","C++v1",0.6,0.0319999999992433
"248","C++v1",0.6,0.0389999999970314
"249","C++v1",0.6,0.0450000000018917
"250","C++v1",0.6,0.022000000000844
"251","C++v1",0.6,0.0529999999998836
"252","C++v1",0.6,0.0250000000014552
"253","C++v1",0.6,0.0640000000021246
"254","C++v1",0.6,0.032999999999447
"255","C++v1",0.6,0.0580000000009022
"256","C++v1",0.6,0.044000000001688
"257","C++v1",0.6,0.0360000000000582
"258","C++v1",0.6,0.0279999999984284
"259","C++v1",0.6,0.0449999999982538
"260","C++v1",0.6,0.0540000000000873
"261","C++v1",0.7,0.0169999999998254
"262","C++v1",0.7,0.0230000000010477
"263","C++v1",0.7,0.0169999999998254
"264","C++v1",0.7,0.0179999999963911
"265","C++v1",0.7,0.0210000000006403
"266","C++v1",0.7,0.0230000000010477
"267","C++v1",0.7,0.0230000000010477
"268","C++v1",0.7,0.0230000000010477
"269","C++v1",0.7,0.0280000000020664
"270","C++v1",0.7,0.0209999999970023
"271","C++v1",0.7,0.0240000000012515
"272","C++v1",0.7,0.0139999999992142
"273","C++v1",0.7,0.0200000000004366
"274","C++v1",0.7,0.0239999999976135
"275","C++v1",0.7,0.0149999999994179
"276","C++v1",0.7,0.0299999999988358
"277","C++v1",0.7,0.0169999999998254
"278","C++v1",0.7,0.0249999999978172
"279","C++v1",0.7,0.0149999999994179
"280","C++v1",0.7,0.0190000000002328
"281","C++v2",0.1,0.492999999998574
"282","C++v2",0.1,0.498999999999796
"283","C++v2",0.1,0.510000000002037
"284","C++v2",0.1,0.555000000000291
"285","C++v2",0.1,0.555000000000291
"286","C++v2",0.1,0.525000000001455
"287","C++v2",0.1,0.519999999996799
"288","C++v2",0.1,0.523000000001048
"289","C++v2",0.1,0.557000000000698
"290","C++v2",0.1,0.525000000001455
"291","C++v2",0.1,0.523000000001048
"292","C++v2",0.1,0.522000000000844
"293","C++v2",0.1,0.557999999997264
"294","C++v2",0.1,0.525000000001455
"295","C++v2",0.1,0.523999999997613
"296","C++v2",0.1,0.523000000001048
"297","C++v2",0.1,0.558999999997468
"298","C++v2",0.1,0.556000000000495
"299","C++v2",0.1,0.523999999997613
"300","C++v2",0.1,0.548999999999069
"301","C++v2",0.2,0.955999999998312
"302","C++v2",0.2,0.931999999997061
"303","C++v2",0.2,0.965000000000146
"304","C++v2",0.2,0.937000000001717
"305","C++v2",0.2,0.962999999999738
"306","C++v2",0.2,0.927999999999884
"307","C++v2",0.2,0.950000000000728
"308","C++v2",0.2,0.958999999998923
"309","C++v2",0.2,0.919999999998254
"310","C++v2",0.2,0.956999999998516
"311","C++v2",0.2,0.929000000000087
"312","C++v2",0.2,0.948999999996886
"313","C++v2",0.2,0.915999999997439
"314","C++v2",0.2,0.947000000000116
"315","C++v2",0.2,0.949000000000524
"316","C++v2",0.2,0.916000000001077
"317","C++v2",0.2,0.950000000000728
"318","C++v2",0.2,0.920999999998457
"319","C++v2",0.2,0.949000000000524
"320","C++v2",0.2,0.917000000001281
"321","C++v2",0.3,1.34500000000116
"322","C++v2",0.3,1.34599999999773
"323","C++v2",0.3,1.34600000000137
"324","C++v2",0.3,1.34400000000096
"325","C++v2",0.3,1.34600000000137
"326","C++v2",0.3,1.34500000000116
"327","C++v2",0.3,1.34100000000035
"328","C++v2",0.3,1.31200000000172
"329","C++v2",0.3,1.34400000000096
"330","C++v2",0.3,1.34300000000076
"331","C++v2",0.3,1.34300000000076
"332","C++v2",0.3,1.34499999999753
"333","C++v2",0.3,1.31399999999849
"334","C++v2",0.3,1.34300000000076
"335","C++v2",0.3,1.34200000000055
"336","C++v2",0.3,1.34399999999732
"337","C++v2",0.3,1.34400000000096
"338","C++v2",0.3,1.34500000000116
"339","C++v2",0.3,1.34599999999773
"340","C++v2",0.3,1.3739999999998
"341","C++v2",0.4,1.26500000000306
"342","C++v2",0.4,0.173999999999069
"343","C++v2",0.4,1.58000000000175
"344","C++v2",0.4,1.6150000000016
"345","C++v2",0.4,1.54300000000148
"346","C++v2",0.4,1.54399999999805
"347","C++v2",0.4,0.149000000001251
"348","C++v2",0.4,0.308000000000902
"349","C++v2",0.4,1.56299999999828
"350","C++v2",0.4,0.151999999998225
"351","C++v2",0.4,1.50600000000122
"352","C++v2",0.4,1.58699999999953
"353","C++v2",0.4,0.130000000001019
"354","C++v2",0.4,0.181000000000495
"355","C++v2",0.4,0.166999999997643
"356","C++v2",0.4,0.130000000001019
"357","C++v2",0.4,1.50200000000041
"358","C++v2",0.4,0.108000000000175
"359","C++v2",0.4,0.0940000000009604
"360","C++v2",0.4,1.55900000000111
"361","C++v2",0.5,0.17699999999968
"362","C++v2",0.5,0.140999999999622
"363","C++v2",0.5,0.226000000002387
"364","C++v2",0.5,0.0989999999983411
"365","C++v2",0.5,0.111000000000786
"366","C++v2",0.5,0.297999999998865
"367","C++v2",0.5,0.52299999999741
"368","C++v2",0.5,0.166000000001077
"369","C++v2",0.5,0.0969999999979336
"370","C++v2",0.5,0.140999999999622
"371","C++v2",0.5,0.092000000000553
"372","C++v2",0.5,0.0969999999979336
"373","C++v2",0.5,0.751000000000204
"374","C++v2",0.5,0.154999999998836
"375","C++v2",0.5,0.104999999999563
"376","C++v2",0.5,0.0969999999979336
"377","C++v2",0.5,0.150999999998021
"378","C++v2",0.5,0.0950000000011642
"379","C++v2",0.5,0.194999999999709
"380","C++v2",0.5,0.162000000000262
"381","C++v2",0.6,0.0950000000011642
"382","C++v2",0.6,0.0590000000011059
"383","C++v2",0.6,0.154999999998836
"384","C++v2",0.6,0.217000000000553
"385","C++v2",0.6,0.0869999999995343
"386","C++v2",0.6,0.103000000002794
"387","C++v2",0.6,0.0830000000023574
"388","C++v2",0.6,0.0979999999981374
"389","C++v2",0.6,0.115000000001601
"390","C++v2",0.6,0.0570000000006985
"391","C++v2",0.6,0.136000000002241
"392","C++v2",0.6,0.0609999999978754
"393","C++v2",0.6,0.164000000000669
"394","C++v2",0.6,0.08100000000195
"395","C++v2",0.6,0.149000000001251
"396","C++v2",0.6,0.113999999997759
"397","C++v2",0.6,0.092000000000553
"398","C++v2",0.6,0.0709999999999127
"399","C++v2",0.6,0.11699999999837
"400","C++v2",0.6,0.170000000001892
"401","C++v2",0.7,0.0430000000014843
"402","C++v2",0.7,0.0580000000009022
"403","C++v2",0.7,0.0429999999978463
"404","C++v2",0.7,0.04399999999805
"405","C++v2",0.7,0.0540000000000873
"406","C++v2",0.7,0.0560000000004948
"407","C++v2",0.7,0.0580000000009022
"408","C++v2",0.7,0.0580000000009022
"409","C++v2",0.7,0.069999999999709
"410","C++v2",0.7,0.0519999999996799
"411","C++v2",0.7,0.0580000000009022
"412","C++v2",0.7,0.0349999999998545
"413","C++v2",0.7,0.0540000000000873
"414","C++v2",0.7,0.0609999999978754
"415","C++v2",0.7,0.0389999999970314
"416","C++v2",0.7,0.077000000001135
"417","C++v2",0.7,0.044000000001688
"418","C++v2",0.7,0.0639999999984866
"419","C++v2",0.7,0.0390000000006694
"420","C++v2",0.7,0.0480000000025029
